LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1706146529.437184,1644046,9871,1,SR,1,100,0.066667
1706146529.637184,1644246,9947,1,SR,1,100,0.333333
1706146530.370184,1644979,10029,1,SR,1,100,0.133333
1706146530.637184,1645246,10084,1,SR,1,100,0.133333
1706146531.770184,1646379,10301,1,SR,1,100,0.266667
1706146532.437183,1647046,10387,1,SR,1,100,0.200000
1706146533.370183,1647979,10537,1,SR,1,100,0.133333
1706146533.637183,1648246,10606,1,SR,1,100,0.266667
1706146534.437183,1649046,10741,1,SR,1,100,0.266667
1706146534.970183,1649579,10831,1,SR,1,100,0.400000
1706146535.636183,1650245,10900,1,SR,1,100,0.066667
1706146536.103183,1650712,11034,1,SR,1,100,0.466667
1706146536.703183,1651312,11121,1,SR,1,100,0.400000
1706146537.503183,1652112,11257,1,SR,1,100,0.333333
1706146537.969183,1652578,11292,1,SR,1,100,0.133333
1706146538.503183,1653112,11394,1,SR,1,100,0.200000
1706146538.836183,1653445,11429,1,SR,1,100,0.066667
1706146539.302183,1653911,11511,1,SR,1,100,0.133333
1706146539.569183,1654178,11638,1,SR,1,100,0.533333
1706146540.636183,1655245,11739,1,SR,1,100,0.066667
1706146540.969183,1655578,11808,1,SR,1,100,0.133333
1706146541.236183,1655845,11894,1,SR,1,100,0.400000
1706146543.035183,1657644,12146,1,SR,1,100,0.133333
1706146543.435183,1658044,12230,1,SR,1,100,0.266667
1706146543.969183,1658578,12297,1,SR,1,100,0.066667
1706146544.169183,1658778,12332,1,SR,1,100,0.066667
1706146544.369183,1658978,12402,1,SR,1,100,0.266667
1706146545.035183,1659644,12493,1,SR,1,100,0.133333
1706146545.302183,1659911,12529,1,SR,1,100,0.200000
1706146545.768183,1660377,12598,1,SR,1,100,0.133333
1706146546.035183,1660644,12632,1,SR,1,100,0.066667
1706146546.235183,1660844,12685,1,SR,1,100,0.133333
1706146546.635183,1661244,12739,1,SR,1,100,0.066667
1706146546.835183,1661444,12790,1,SR,1,100,0.200000
1706146547.436182,1662045,12909,1,SR,1,100,0.266667
1706146547.836183,1662445,12942,1,SR,1,100,0.066667
1706146548.035182,1662644,12993,1,SR,1,100,0.133333
1706146548.568182,1663177,13064,1,SR,1,100,0.066667
1706146548.901182,1663510,13148,1,SR,1,100,0.200000
1706146549.635182,1664244,13249,1,SR,1,100,0.133333
1706146549.901182,1664510,13318,1,SR,1,100,0.200000
1706146550.235182,1664844,13356,1,SR,1,100,0.066667
1706146550.569182,1665178,13377,1,SR,1,100,0.066667
1706146550.968182,1665577,13475,1,SR,1,100,0.266667
1706146551.368182,1665977,13513,1,SR,1,100,0.133333
1706146551.835182,1666444,13633,1,SR,1,100,0.333333
1706146552.302182,1666911,13683,1,SR,1,100,0.133333
1706146552.568182,1667177,13719,1,SR,1,100,0.066667
1706146552.901182,1667510,13788,1,SR,1,100,0.200000
1706146553.368182,1667977,13872,1,SR,1,100,0.200000
1706146553.701182,1668310,13924,1,SR,1,100,0.200000
1706146554.434182,1669043,14027,1,SR,1,100,0.066667
1706146555.034182,1669643,14128,1,SR,1,100,0.133333
1706146555.301182,1669910,14181,1,SR,1,100,0.200000
1706146555.767182,1670376,14288,1,SR,1,100,0.333333
1706146556.635182,1671244,14408,1,SR,1,100,0.133333
1706146556.901182,1671510,14442,1,SR,1,100,0.133333
1706146557.168182,1671777,14495,1,SR,1,100,0.200000
1706146558.634182,1673243,14744,1,SR,1,100,0.266667
1706146559.034182,1673643,14799,1,SR,1,100,0.133333
1706146559.301182,1673910,14833,1,SR,1,100,0.133333
1706146559.700182,1674309,14984,1,SR,1,100,0.666667
1706146560.767182,1675376,15091,1,SR,1,100,0.133333
1706146561.034182,1675643,15125,1,SR,1,100,0.133333
1706146561.300182,1675909,15161,1,SR,1,100,0.066667
1706146561.634182,1676243,15232,1,SR,1,100,0.133333
1706146562.034182,1676643,15318,1,SR,1,100,0.200000
1706146562.367182,1676976,15369,1,SR,1,100,0.266667
1706146563.167181,1677776,15556,1,SR,1,100,0.600000
1706146564.433182,1679042,15707,1,SR,1,100,0.200000
1706146564.767181,1679376,15740,1,SR,1,100,0.133333
1706146565.301182,1679910,15877,1,SR,1,100,0.400000
