LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1701220236.124274,1393393.000,31873,3,PI,1,100,136400
1701220236.164275,1393433.000,31890,2,PI,1,100,136393
1701220236.204276,1393473.000,31890,2,PI,1,100,136404
1701220236.244277,1393513.000,31907,3,PI,1,100,136410
1701220236.284278,1393553.000,31907,3,PI,1,100,136388
1701220236.324279,1393593.000,31907,3,PI,1,100,136412
1701220236.364280,1393633.000,31924,2,PI,1,100,136399
1701220236.404281,1393673.000,31924,2,PI,1,100,136405
1701220236.444282,1393713.000,31938,3,PI,1,100,136407
1701220236.484283,1393753.000,31938,3,PI,1,100,136420
1701220236.524284,1393793.000,31938,3,PI,1,100,136420
1701220236.564285,1393833.000,31956,3,PI,1,100,136400
1701220236.604286,1393873.000,31956,3,PI,1,100,136402
1701220236.644287,1393913.000,31956,3,PI,1,100,136422
1701220236.690788,1393959.500,31972,2,PI,1,100,136416
1701220236.737289,1394006.000,31972,2,PI,1,100,136415
1701220236.777290,1394046.000,31989,2,PI,1,100,136429
1701220236.817291,1394086.000,31989,2,PI,1,100,136431
1701220236.857292,1394126.000,32004,3,PI,1,100,136421
1701220236.897293,1394166.000,32004,3,PI,1,100,136422
1701220236.937294,1394206.000,32004,3,PI,1,100,136425
1701220236.977295,1394246.000,32021,2,PI,1,100,136424
1701220237.017296,1394286.000,32021,2,PI,1,100,136414
1701220237.057297,1394326.000,32037,3,PI,1,100,136429
1701220237.097298,1394366.000,32037,3,PI,1,100,136406
1701220237.137299,1394406.000,32037,3,PI,1,100,136404
1701220237.177300,1394446.000,32054,3,PI,1,100,136399
1701220237.217301,1394486.000,32054,3,PI,1,100,136361
1701220237.257302,1394526.000,32054,3,PI,1,100,136365
1701220237.297303,1394566.000,32069,2,PI,1,100,136374
1701220237.337304,1394606.000,32069,2,PI,1,100,136379
1701220237.377305,1394646.000,32088,3,PI,1,100,136385
1701220237.417306,1394686.000,32088,3,PI,1,100,136395
