LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1701221191.295748,2348551.000,58158,3,PI,1,100,125775
1701221191.335740,2348591.000,58173,2,PI,1,100,125789
1701221191.375732,2348631.000,58173,2,PI,1,100,125794
1701221191.415725,2348671.000,58189,3,PI,1,100,125787
1701221191.455716,2348711.000,58189,3,PI,1,100,125776
1701221191.495708,2348751.000,58189,3,PI,1,100,125766
1701221191.535701,2348791.000,58207,2,PI,1,100,125753
1701221191.575692,2348831.000,58207,2,PI,1,100,125764
1701221191.615685,2348871.000,58223,3,PI,1,100,125762
1701221191.655676,2348911.000,58223,3,PI,1,100,125766
1701221191.695668,2348951.000,58223,3,PI,1,100,125766
1701221191.735661,2348991.000,58238,3,PI,1,100,125777
1701221191.775652,2349031.000,58238,3,PI,1,100,125752
1701221191.815645,2349071.000,58238,3,PI,1,100,125756
1701221191.855637,2349111.000,58255,2,PI,1,100,125775
1701221191.895628,2349151.000,58255,2,PI,1,100,125784
1701221191.935621,2349191.000,58272,3,PI,1,100,125754
1701221191.975613,2349231.000,58272,3,PI,1,100,125781
1701221192.015604,2349271.000,58272,3,PI,1,100,125781
1701221192.055597,2349311.000,58288,3,PI,1,100,125762
1701221192.095589,2349351.000,58288,3,PI,1,100,125755
1701221192.135581,2349391.000,58288,3,PI,1,100,125759
1701221192.175573,2349431.000,58306,2,PI,1,100,125723
1701221192.215565,2349471.000,58306,2,PI,1,100,125764
1701221192.255557,2349511.000,58323,3,PI,1,100,125764
1701221192.295549,2349551.000,58323,3,PI,1,100,125775
1701221192.335541,2349591.000,58323,3,PI,1,100,125765
1701221192.375533,2349631.000,58341,3,PI,1,100,125747
1701221192.415525,2349671.000,58341,3,PI,1,100,125747
1701221192.455517,2349711.000,58341,3,PI,1,100,125743
1701221192.495509,2349751.000,58358,2,PI,1,100,125767
1701221192.535501,2349791.000,58358,2,PI,1,100,125758
1701221192.575493,2349831.000,58375,3,PI,1,100,125765
1701221192.615485,2349871.000,58375,3,PI,1,100,125781
1701221192.655477,2349911.000,58375,3,PI,1,100,125774
1701221192.695469,2349951.000,58391,2,PI,1,100,125756
1701221192.735461,2349991.000,58391,2,PI,1,100,125742
1701221192.775453,2350031.000,58407,3,PI,1,100,125755
1701221192.815445,2350071.000,58407,3,PI,1,100,125752
1701221192.855437,2350111.000,58407,3,PI,1,100,125751
1701221192.895429,2350151.000,58425,2,PI,1,100,125740
1701221192.935421,2350191.000,58425,2,PI,1,100,125727
1701221192.975413,2350231.000,58442,3,PI,1,100,125698
1701221193.015405,2350271.000,58442,3,PI,1,100,125697
1701221193.055397,2350311.000,58442,3,PI,1,100,125710
1701221193.101887,2350357.500,58458,2,PI,1,100,125718
1701221193.148378,2350404.000,58458,2,PI,1,100,125718
1701221193.188370,2350444.000,58474,3,PI,1,100,125696
1701221193.228362,2350484.000,58474,3,PI,1,100,125706
1701221193.268354,2350524.000,58474,3,PI,1,100,125717
1701221193.308346,2350564.000,58490,2,PI,1,100,125685
1701221193.348338,2350604.000,58490,2,PI,1,100,125681
1701221193.388330,2350644.000,58507,3,PI,1,100,125686
1701221193.428322,2350684.000,58507,3,PI,1,100,125680
1701221193.468314,2350724.000,58507,3,PI,1,100,125671
1701221193.508307,2350764.000,58524,2,PI,1,100,125684
1701221193.548298,2350804.000,58524,2,PI,1,100,125661
1701221193.588290,2350844.000,58539,3,PI,1,100,125665
1701221193.628283,2350884.000,58539,3,PI,1,100,125667
1701221193.668274,2350924.000,58539,3,PI,1,100,125649
1701221193.708266,2350964.000,58555,2,PI,1,100,125677
1701221193.748258,2351004.000,58555,2,PI,1,100,125670
1701221193.788250,2351044.000,58573,3,PI,1,100,125652
1701221193.828243,2351084.000,58573,3,PI,1,100,125671
1701221193.868234,2351124.000,58573,3,PI,1,100,125650
1701221193.908226,2351164.000,58589,2,PI,1,100,125645
1701221193.948219,2351204.000,58589,2,PI,1,100,125624
1701221193.988210,2351244.000,58605,3,PI,1,100,125614
