LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1709252904.798817,2833356.000,15549,3,PI,1,100,170171
1709252904.838815,2833396.000,15549,3,PI,1,100,170157
1709252904.878814,2833436.000,15549,3,PI,1,100,170184
1709252904.918812,2833476.000,15565,3,PI,1,100,170159
1709252904.958811,2833516.000,15565,3,PI,1,100,170123
1709252904.998809,2833556.000,15565,3,PI,1,100,170141
1709252905.038808,2833596.000,15582,2,PI,1,100,170152
1709252905.078806,2833636.000,15582,2,PI,1,100,170160
1709252905.118804,2833676.000,15599,3,PI,1,100,170146
1709252905.158803,2833716.000,15599,3,PI,1,100,170175
1709252905.198802,2833756.000,15599,3,PI,1,100,170192
1709252905.238800,2833796.000,15616,2,PI,1,100,170209
1709252905.278798,2833836.000,15616,2,PI,1,100,170210
1709252905.318797,2833876.000,15633,3,PI,1,100,170183
1709252905.358795,2833916.000,15633,3,PI,1,100,170184
1709252905.398794,2833956.000,15633,3,PI,1,100,170213
1709252905.438792,2833996.000,15650,2,PI,1,100,170218
1709252905.478791,2834036.000,15650,2,PI,1,100,170194
1709252905.518789,2834076.000,15664,3,PI,1,100,170185
1709252905.558788,2834116.000,15664,3,PI,1,100,170199
1709252905.598786,2834156.000,15664,3,PI,1,100,170210
1709252905.638785,2834196.000,15682,3,PI,1,100,170194
1709252905.678783,2834236.000,15682,3,PI,1,100,170216
1709252905.718781,2834276.000,15682,3,PI,1,100,170217
1709252905.758780,2834316.000,15698,2,PI,1,100,170187
1709252905.798779,2834356.000,15698,2,PI,1,100,170211
1709252905.838777,2834396.000,15715,3,PI,1,100,170246
1709252905.878775,2834436.000,15715,3,PI,1,100,170248
1709252905.918774,2834476.000,15715,3,PI,1,100,170212
1709252905.958772,2834516.000,15730,2,PI,1,100,170150
1709252905.998771,2834556.000,15730,2,PI,1,100,170118
1709252906.038769,2834596.000,15747,3,PI,1,100,170141
1709252906.078768,2834636.000,15747,3,PI,1,100,170144
1709252906.118766,2834676.000,15747,3,PI,1,100,170112
1709252906.158765,2834716.000,15763,2,PI,1,100,170125
1709252906.198763,2834756.000,15763,2,PI,1,100,170171
1709252906.238762,2834796.000,15782,3,PI,1,100,170185
1709252906.278760,2834836.000,15782,3,PI,1,100,170173
1709252906.318759,2834876.000,15782,3,PI,1,100,170172
1709252906.358757,2834916.000,15797,2,PI,1,100,170195
1709252906.398756,2834956.000,15797,2,PI,1,100,170186
1709252906.438754,2834996.000,15814,3,PI,1,100,170150
1709252906.478753,2835036.000,15814,3,PI,1,100,170143
1709252906.518751,2835076.000,15814,3,PI,1,100,170155
1709252906.558749,2835116.000,15830,2,PI,1,100,170136
1709252906.598748,2835156.000,15830,2,PI,1,100,170144
1709252906.638747,2835196.000,15848,3,PI,1,100,170106
1709252906.678745,2835236.000,15848,3,PI,1,100,170090
1709252906.718743,2835276.000,15848,3,PI,1,100,170130
1709252906.758742,2835316.000,15862,3,PI,1,100,170121
1709252906.798740,2835356.000,15862,3,PI,1,100,170111
1709252906.838739,2835396.000,15862,3,PI,1,100,170136
1709252906.878737,2835436.000,15879,2,PI,1,100,170113
1709252906.918736,2835476.000,15879,2,PI,1,100,170063
1709252906.958734,2835516.000,15896,3,PI,1,100,170063
1709252906.998733,2835556.000,15896,3,PI,1,100,170068
1709252907.038731,2835596.000,15896,3,PI,1,100,170098
1709252907.078730,2835636.000,15913,2,PI,1,100,170072
1709252907.118728,2835676.000,15913,2,PI,1,100,170075
1709252907.158727,2835716.000,15930,3,PI,1,100,170061
1709252907.198725,2835756.000,15930,3,PI,1,100,170029
1709252907.238724,2835796.000,15930,3,PI,1,100,170031
1709252907.278722,2835836.000,15947,2,PI,1,100,170017
1709252907.318721,2835876.000,15947,2,PI,1,100,169992
1709252907.358719,2835916.000,15963,3,PI,1,100,169988
1709252907.398717,2835956.000,15963,3,PI,1,100,170004
1709252907.438716,2835996.000,15963,3,PI,1,100,170032
1709252907.478714,2836036.000,15980,2,PI,1,100,170036
1709252907.518713,2836076.000,15980,2,PI,1,100,170027
1709252907.558711,2836116.000,15998,3,PI,1,100,170012
1709252907.598710,2836156.000,15998,3,PI,1,100,170001
1709252907.638708,2836196.000,15998,3,PI,1,100,170009
1709252907.678707,2836236.000,16014,2,PI,1,100,170034
1709252907.718705,2836276.000,16014,2,PI,1,100,170018
1709252907.758704,2836316.000,16030,3,PI,1,100,170024
1709252907.798702,2836356.000,16030,3,PI,1,100,170022
1709252907.838701,2836396.000,16030,3,PI,1,100,170012
1709252907.878699,2836436.000,16047,2,PI,1,100,169983
1709252907.918698,2836476.000,16047,2,PI,1,100,169997
1709252907.958696,2836516.000,16064,3,PI,1,100,169996
1709252907.998694,2836556.000,16064,3,PI,1,100,169982
1709252908.038693,2836596.000,16064,3,PI,1,100,169972
1709252908.078691,2836636.000,16079,2,PI,1,100,170000
1709252908.118690,2836676.000,16079,2,PI,1,100,169977
1709252908.158688,2836716.000,16095,3,PI,1,100,169949
1709252908.198687,2836756.000,16095,3,PI,1,100,169971
1709252908.238685,2836796.000,16095,3,PI,1,100,169978
1709252908.278684,2836836.000,16113,3,PI,1,100,169933
1709252908.318682,2836876.000,16113,3,PI,1,100,169982
1709252908.358681,2836916.000,16113,3,PI,1,100,169963
1709252908.398679,2836956.000,16129,2,PI,1,100,169948
1709252908.438678,2836996.000,16129,2,PI,1,100,169948
1709252908.485176,2837042.500,16144,2,PI,1,100,169949
1709252908.531674,2837089.000,16144,2,PI,1,100,169956
1709252908.571673,2837129.000,16160,3,PI,1,100,169982
1709252908.611671,2837169.000,16160,3,PI,1,100,169953
1709252908.651670,2837209.000,16160,3,PI,1,100,169915
1709252908.691668,2837249.000,16178,2,PI,1,100,169914
1709252908.731667,2837289.000,16178,2,PI,1,100,169936
1709252908.771665,2837329.000,16194,3,PI,1,100,169931
1709252908.811663,2837369.000,16194,3,PI,1,100,169942
