LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1709252903.602862,2832160.000,15342,4,EM,1,100,PS
1709252903.653361,2832210.500,15375,4,EM,1,100,RS
1709252903.703859,2832261.000,15375,4,EM,1,100,RB
1709252903.754357,2832311.500,15375,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252903.804855,2832362.000,15375,4,EM,1,100,PS
1709252903.855103,2832412.250,15408,4,EM,1,100,RS
1709252903.905351,2832462.500,15408,4,EM,1,100,RB
1709252903.955599,2832512.750,15408,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252904.005847,2832563.000,15408,4,EM,1,100,PS
1709252904.056095,2832613.250,15442,4,EM,1,100,RS
1709252904.106343,2832663.500,15442,4,EM,1,100,RB
1709252904.156591,2832713.750,15442,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252904.206839,2832764.000,15442,4,EM,1,100,PS
1709252904.257087,2832814.250,15478,4,EM,1,100,RS
1709252904.307336,2832864.500,15478,4,EM,1,100,RB
1709252904.357584,2832914.750,15478,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252904.407832,2832965.000,15478,4,EM,1,100,PS
1709252904.458080,2833015.250,15509,4,EM,1,100,RS
1709252904.508328,2833065.500,15509,4,EM,1,100,RB
1709252904.558576,2833115.750,15509,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252904.608824,2833166.000,15509,4,EM,1,100,PS
1709252904.683071,2833240.250,15548,4,EM,1,100,RS
1709252904.757318,2833314.500,15548,4,EM,1,100,RB
1709252904.831565,2833388.750,15548,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252904.905813,2833463.000,15548,4,EM,1,100,PS
1709252904.956061,2833513.250,15580,4,EM,1,100,RS
1709252905.006309,2833563.500,15580,4,EM,1,100,RB
1709252905.056557,2833613.750,15580,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252905.106805,2833664.000,15580,4,EM,1,100,PS
1709252905.157053,2833714.250,15615,4,EM,1,100,RS
1709252905.207301,2833764.500,15615,4,EM,1,100,RB
1709252905.257549,2833814.750,15615,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252905.307797,2833865.000,15615,4,EM,1,100,PS
1709252905.358045,2833915.250,15649,4,EM,1,100,RS
1709252905.408293,2833965.500,15649,4,EM,1,100,RB
1709252905.458542,2834015.750,15649,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252905.508790,2834066.000,15649,4,EM,1,100,PS
1709252905.559038,2834116.250,15680,4,EM,1,100,RS
1709252905.609286,2834166.500,15680,4,EM,1,100,RB
1709252905.659534,2834216.750,15680,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252905.709782,2834267.000,15680,4,EM,1,100,PS
1709252905.760030,2834317.250,15714,4,EM,1,100,RS
1709252905.810278,2834367.500,15714,4,EM,1,100,RB
1709252905.860526,2834417.750,15714,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252905.910774,2834468.000,15714,4,EM,1,100,PS
1709252905.961022,2834518.250,15746,4,EM,1,100,RS
1709252906.011271,2834568.500,15746,4,EM,1,100,RB
1709252906.061518,2834618.750,15746,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252906.111767,2834669.000,15746,4,EM,1,100,PS
1709252906.162015,2834719.250,15779,4,EM,1,100,RS
1709252906.212263,2834769.500,15779,4,EM,1,100,RB
1709252906.262511,2834819.750,15779,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252906.312759,2834870.000,15779,4,EM,1,100,PS
1709252906.363007,2834920.250,15813,4,EM,1,100,RS
1709252906.413255,2834970.500,15813,4,EM,1,100,RB
1709252906.463503,2835020.750,15813,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252906.513751,2835071.000,15813,4,EM,1,100,PS
1709252906.563999,2835121.250,15846,4,EM,1,100,RS
1709252906.614247,2835171.500,15846,4,EM,1,100,RB
1709252906.664495,2835221.750,15846,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252906.714744,2835272.000,15846,4,EM,1,100,PS
1709252906.764992,2835322.250,15878,4,EM,1,100,RS
1709252906.815240,2835372.500,15878,4,EM,1,100,RB
1709252906.865488,2835422.750,15878,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252906.915736,2835473.000,15878,4,EM,1,100,PS
1709252906.966734,2835524.000,15912,4,EM,1,100,RS
1709252907.017732,2835575.000,15912,4,EM,1,100,RB
1709252907.068730,2835626.000,15912,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252907.119728,2835677.000,15912,4,EM,1,100,PS
1709252907.169976,2835727.250,15945,4,EM,1,100,RS
1709252907.220224,2835777.500,15945,4,EM,1,100,RB
1709252907.270472,2835827.750,15945,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252907.320720,2835878.000,15945,4,EM,1,100,PS
1709252907.370969,2835928.250,15979,4,EM,1,100,RS
1709252907.421216,2835978.500,15979,4,EM,1,100,RB
1709252907.471465,2836028.750,15979,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252907.521713,2836079.000,15979,4,EM,1,100,PS
1709252907.572211,2836129.500,16012,4,EM,1,100,RS
1709252907.622709,2836180.000,16012,4,EM,1,100,RB
1709252907.673207,2836230.500,16012,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252907.723705,2836281.000,16012,4,EM,1,100,PS
1709252907.773953,2836331.250,16046,4,EM,1,100,RS
1709252907.824201,2836381.500,16046,4,EM,1,100,RB
1709252907.874449,2836431.750,16046,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252907.924697,2836482.000,16046,4,EM,1,100,PS
1709252907.974945,2836532.250,16078,4,EM,1,100,RS
1709252908.025193,2836582.500,16078,4,EM,1,100,RB
1709252908.075442,2836632.750,16078,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252908.125690,2836683.000,16078,4,EM,1,100,PS
1709252908.175938,2836733.250,16111,4,EM,1,100,RS
1709252908.226186,2836783.500,16111,4,EM,1,100,RB
1709252908.276434,2836833.750,16111,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252908.326682,2836884.000,16111,4,EM,1,100,PS
1709252908.376930,2836934.250,16143,4,EM,1,100,RS
1709252908.427178,2836984.500,16143,4,EM,1,100,RB
1709252908.477426,2837034.750,16143,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252908.527674,2837085.000,16143,4,EM,1,100,PS
1709252908.578922,2837136.250,16176,4,EM,1,100,RS
1709252908.630170,2837187.500,16176,4,EM,1,100,RB
1709252908.681418,2837238.750,16176,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252908.732666,2837290.000,16176,4,EM,1,100,PS
1709252908.782915,2837340.250,16208,4,EM,1,100,RS
1709252908.833163,2837390.500,16208,4,EM,1,100,RB
1709252908.883411,2837440.750,16208,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252908.933659,2837491.000,16208,4,EM,1,100,PS
1709252908.983657,2837541.000,16242,4,EM,1,100,RS
1709252909.033655,2837591.000,16242,4,EM,1,100,RB
1709252909.083653,2837641.000,16242,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252909.133651,2837691.000,16242,4,EM,1,100,PS
1709252909.184399,2837741.750,16274,4,EM,1,100,RS
1709252909.235147,2837792.500,16274,4,EM,1,100,RB
1709252909.285895,2837843.250,16274,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252909.336643,2837894.000,16274,4,EM,1,100,PS
